date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.128.delayed	(from http://www.geraldcats.com/products/index.php)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.129.delayed	(from http://www.geraldcats.com/products/index.php)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.12a.delayed	(from http://www.geraldcats.com/products/info.php?id=17193&title_id=5370)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.12b.delayed	(from http://www.geraldcats.com/products/info.php?id=17193&title_id=5370)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.12c.delayed	(from http://www.geraldcats.com/news/index.php)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.12d.delayed	(from http://www.geraldcats.com/news/index.php)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.12e.delayed	(from http://www.geraldcats.com/news/index.php?group_id=1524)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.12f.delayed	(from http://www.geraldcats.com/news/index.php?group_id=1524)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.130.delayed	(from http://www.geraldcats.com/news/index.php?)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.131.delayed	(from http://www.geraldcats.com/news/index.php?)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.132.delayed	(from http://www.geraldcats.com/news/index.php?&group_id=1524)
09:12:57	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.133.delayed	(from http://www.geraldcats.com/news/index.php?&group_id=1524)
09:12:58	21609/21609	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202022%2001:12:56%20GMT	http://www.geraldcats.com/products/info.php?id=17195&title_id=	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/products/infob3cc.php	(from http://www.geraldcats.com/products/index.php?group_id=2555)
09:12:58	523855/523855	---M--	200	added ('OK')	image/jpeg	etag:%227fe4f-5e604598a7226%22	https://www.doing-housework.com/store_image/gerald/E1660281239621.jpg	C:/GDrive/www/CatSite2/CatSite/www.doing-housework.com/store_image/gerald/E1660281239621.jpg	(from http://www.geraldcats.com/products/info.php?id=17201&title_id=)
09:12:59	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.135.delayed	(from http://www.geraldcats.com/products/info.php?id=17195&title_id=)
09:12:59	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.136.delayed	(from http://www.geraldcats.com/products/info.php?id=17195&title_id=)
09:12:59	20155/20155	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202022%2001:12:58%20GMT	http://www.geraldcats.com/products/index.php?title_id=	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/products/index5942.html	(from http://www.geraldcats.com/products/inquiry_car.php?title_id=)
09:12:59	0/-1	---M--	302	error ('')			http://www.geraldcats.com/css/jquery.mmenu.all.css	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/css/jquery.mmenu.all.137.delayed	(from http://www.geraldcats.com/products/index.php?title_id=)
09:12:59	0/-1	---M--	302	error ('')			http://www.geraldcats.com/error404.php	C:/GDrive/www/CatSite2/CatSite/www.geraldcats.com/error404.138.delayed	(from http://www.geraldcats.com/products/index.php?title_id=)
